,Unnamed: 0,Name,Gender,Time,Text
634,122,Speaker 5,M,00:29:27,"I think I have it for granted in a way, but it's taken away. Yeah. See if you are alone for the week."
635,123,Speaker 4,F,00:29:34,"Yeah. I go to my church every Sunday, and if it weren't for getting a lift there, I like socialising with them, it's a smaller group and it's more like a family. It's not a great big church and it's nice once a week or we go out for a meal, you know, so there is a certain amount of socialising."
636,124,Speaker 2,F,00:29:56,"Yeah. Just maybe just meeting other people in general in what however, you like to do it. If you know if it's going to the cinema with friends, go for a meal with people"
637,125,Speaker 4,F,00:30:09,in this is like socialisation?
638,126,Speaker 2,F,00:30:14,Even going to work is in a way.
639,127,Speaker 4,F,00:30:21,"I don't mind being on my own but if I was on my own all the time, I wouldn't like it, because obviously I'm busy with my grandchildren and sometimes I just like to be at home on my own doing nothing. But if I didn't have that, I probably wouldn't like it."
640,128,Speaker 1,F,00:30:44,"I mean, obviously during this time, I've talked to a lot of people who do live alone, and maybe the one Zoom call that I do with them a week is the only contact they have."
641,129,Speaker 3,F,00:30:55,"Oh, that's frightening."
642,130,Speaker 1,F,00:30:56,"Yeah. And I think, yeah, when I start thinking about it, it reminds me actually how terrifying that must be, you know, not having any contact andnot being able to speak to anyone. And I think we've all seen it, haven't we? The, you know, an older person at the checkout in a supermarket and just chatting to the cashier. And especially if you're in a rush to get back to work or something or go somewhere, you like the for goodness sake, you know, just move along. But in the back of your mind, you know, that may be the only current contact that person must have. So I think that we can be quite flippant about socialising because we get it. Yeah, yeah. But I can't begin to imagine how how debilitating it is if if literally you get up and there's no one and you go to bed and you've spoken to no one in, that happens day."
643,131,Speaker 1,F,00:31:48,"Also, you may not have the physical ability to get out and meet new people or the confidence to just turn up to something and can't join this club or something that must super frightening."
644,132,Speaker 3,F,00:31:59,"Where I live in community homes. We do take care of each other and the staff family. And if they're not, there is always somebody there if you need. You know, I'm helping people. Yeah, I'm helping people and people will help me. Yeah, it's needed. So you don't see each other for a couple of days before. Oh, and go and look at shopping. So I'm lucky that I'm there."
645,133,Speaker 1,F,00:32:25,"Yeah, absolutely. I mean, I've lived in my house since 1988, and I still don't know the neighbours."
646,134,Speaker 1,F,00:32:33,"Yeah, well, I know them, but we don't talk to each other. Yeah, yeah. I mean, nobody talks to each other at all."
647,135,Speaker 4,F,00:32:39,"Yeah, it's like I live on the Barbican and some of the some of the neighbours are lovely. Others don't even bother with you. You know, I'm always like this: "" Hello, good morning"" but I'm like that."
648,136,Speaker 2,F,00:32:54,"They are looking at you like you're strange. Yeah, yeah."
649,137,Speaker 2,F,00:32:56,"I mean, I think it's the world we're living in now."
650,138,Speaker 4,F,00:32:58,"Yeah, yeah. But like I say, I know a lot of people where I live so, you know, I'm never on my own. and there is always someone there."
651,139,Speaker 2,F,00:33:12,"But now what if I say do, too, and that is the only contact I know we get it a lot. And I know you like your teams, but you were phoning people on their own when, you know, through lockdown. Yeah, and you said the same team."
652,140,Speaker 1,F,00:33:25,Yes. Yes.
653,141,Speaker 1,F,00:33:28,"Um, and we would get leaseholders as well, like I did. We we don't find them like you would for tenants. But you know, when we're speaking with our like more elderly leaseholders, you can't get them off the phone. And it's just they just want to talk and talk. And oh, we really, really something. Don't be sorry. That's fine with us. Somebody else will pick up the phone to somebody else is. You know, it's just ..."
654,142,Speaker 1,F,00:33:51,"And I think sometimes it's not your problems. You don't necessarily want to talk to other people about your problems. But it's when something funny or something really positive has happened to you. You want to share with someone and then it's like, Oh, oh, I can't tell anyone and I've got nobody to tell my good news to, you know, that must be really difficult."
655,143,Speaker 1,F,00:34:12,"And again, I suppose, you know, it's all about being going, losing your eyesight, maybe losing your hearing. Then when you don't have that communication, you know, that must be quite isolating as well."
656,144,Speaker 5,M,00:34:26,"Well, isolation was used in prisons as a punishment, wasn't it?"
657,145,Speaker 5,M,00:34:33,Oh yeah. So you'd be locked on your own.
658,146,Speaker 1,F,00:34:36,"You know, it is still used as a punishment.So that just goes to show that, doesn't it? That's how you punish human beings and actually isolate them. Yeah, yeah."
659,147,Speaker 5,M,00:34:45,"And I think there was a study made by a bit of a cruel statistically, but I think they did it with cats and the cats would be happier if you had any kind of contact, even if it was negative contact if it was just hit. Kind of thing, rather than stroke, it would be happier just because of the contact. So they were saying, well, that could be sort of people as well. Yeah. So just bad, any contact was better than nothing at all which is weird."
660,148,Speaker 5,M,00:35:34,Very important! Laughs..
661,149,Speaker 1,F,00:35:35,Yes. And that's an understatement.
662,150,Speaker 4,F,00:35:38,"I'm an ex smoker and I, you know. But I smoked until just after the pop started to stop you, and I used to be outside every five minutes up in smoke if I. So I do understand when you want a cigarette? Yeah."
663,151,Speaker 2,F,00:36:10,Did they say that all the most important meetings go on in the smoking area?
664,152,Speaker 2,F,00:36:25,All the big decisions are made.
665,153,Speaker 5,M,00:36:28,"Well, that's where you got all the guts??? Said, which is great things you wouldn't say in the office."
666,154,Speaker 2,F,00:36:34,"Yeah, I guess you can just pretend, you know, one of those candy ones we used to have when we were little."
667,155,Speaker 5,M,00:36:46,"And you get to learn about all the teams because suddenly we're going to talk of the other teams in the organisation unless there's a meeting or something or something formal. So, yeah, so you get to know what's happening in their little neck of the woods."
668,156,Speaker 4,F,00:50:15,Oh the worst one is opening a tin
669,157,Speaker 1,F,00:50:19,O Jar Jar. Oh yeah.
670,158,Speaker 3,F,00:50:24,"I think everyone knows what kind of problem. I know, I know. Sometimes, you can get it open easily and other times, it's just won't. Yeah. Yeah. Bang it!"
671,159,Speaker 2,F,00:50:35,"You can get a gadget, though."
672,160,Speaker 5,M,00:50:38,"Yeah, yeah. There's a can opener??? Which is really good. Yeah."
673,161,Speaker 2,F,00:50:41,"My mom's got one to make it easier, but it's knowing that you can get that gadget , that's the thing."
674,162,Speaker 1,F,00:50:49,"So I have very high ceilings in my house they are nine foot tall, so to actually change a light bulb needs a ladder. I also have one light bulb that hangs over the stairwell, which you have to get on top of a ladder. Somebody has to hold your legs and you have to lean over, Oh God, the drop to change the bulb. Oh no. And every time I have to do it, I am so terrified. And that's now. So if that light goes in the future."
675,163,Speaker 2,F,00:51:21,It's going to say dark. Laughs
676,164,Speaker 1,F,00:51:23,but it's the hallway light that lights the whole stairs. So then I would have no light in the stairs.
677,165,Speaker 5,M,00:51:28,You could put the light somewhere else?
678,166,Speaker 1,F,00:51:30,"Well, I I guess if I had the money to have somebody come and, you know, do the job. But yeah, that would need somebody quite... Because it will need scaffolding. Yes. Yeah. Yeah, because it's three floors high and the the one lights on three floors high and literally dangling over and you can see the floor and you're like ...."
679,167,Speaker 4,F,00:52:01,Get them on the wall.
680,168,Speaker 1,F,00:52:03,"Yeah, but I was saying it's going to be quite an expensive job."
681,169,Speaker 2,F,00:52:07,"I think any maintenance issue, isn't it? When you getting older that you can't do it yourself. You know, even like, you know, cleaning the windows outside, I can do it now, but you know, in the future,."
682,170,Speaker 1,F,00:52:20,"And it's that balance, isn't it? between because I think one of the things that worries me about getting older and having a pension is not having enough money because I don't have resources. So if you can't do things for yourself or you have to have adaptations, you have to be able to pay for them. So if I'm on a small pension and I can't afford to pay to have things done in the house repairs or adaptations."
